1,-41,2,4
2,-40.75,2,3
3,-40.5,2,3
4,-40.25,2,3
5,-40,2,3
6,-41,2.25,4
7,-40.75,2.25,4
8,-40.5,2.25,4
9,-40.25,2.25,3
10,-40,2.25,3
11,-41,2.5,4
12,-40.75,2.5,4
13,-40.5,2.5,4
14,-40.25,2.5,4
15,-40,2.5,3
16,-41,2.75,4
17,-40.75,2.75,4
18,-40.5,2.75,4
19,-40.25,2.75,4
20,-40,2.75,3
21,-41,3,4
22,-40.75,3,4
23,-40.5,3,4
24,-40.25,3,3
25,-40,3,2
